"year" "age" "f" "m"
"982" 2011 27 0.000349715625977823 0.000561146530375678
"983" 2011 28 0.000295088332362648 0.000674448089717281
"984" 2011 29 0.000293971268176579 0.000668377643812155
"985" 2011 30 0.000365775674638701 0.000708697131194013
"986" 2011 31 0.000418437798200717 0.000747613780672648
"987" 2011 32 0.000458825726251767 0.000738613266875852
"988" 2011 33 0.000480645438159815 0.000811283963620319
"989" 2011 34 0.000514392827562156 0.0009316949348102
"990" 2011 35 0.000583095354578863 0.000958761827582665
"991" 2011 36 0.000596068731738432 0.00111639619473979
"992" 2011 37 0.000633322595967482 0.00125451141605389
"993" 2011 38 0.000708811759474799 0.00128490278800159
"994" 2011 39 0.000744724865535788 0.00131480802538591
"995" 2011 40 0.000850368814349793 0.00145184389104023
"996" 2011 41 0.000998983707169192 0.00158025339590396
"997" 2011 42 0.00104496730263601 0.00182641423863667
"998" 2011 43 0.00119500560083433 0.00177590978378298
"999" 2011 44 0.00122874744110363 0.00202821592028482
"1000" 2011 45 0.00136402670171227 0.00215233680544578
"1001" 2011 46 0.00159430202117875 0.00233061388128119
"1002" 2011 47 0.00149264035461516 0.0023115480072023
"1003" 2011 48 0.00173977789241116 0.00270091801422947
"1004" 2011 49 0.00193240083372139 0.00282424450827299
"1005" 2011 50 0.00213466431887966 0.00302996208622571
"1006" 2011 51 0.00237113014929537 0.00340833857797903
"1007" 2011 52 0.00259970328281097 0.00390864244273449
"1008" 2011 53 0.00276707766320712 0.0043591136184624
"1009" 2011 54 0.00316097459029241 0.00452839112056989
"1010" 2011 55 0.0032643982205122 0.00508383901685951
"1011" 2011 56 0.00367150298659063 0.00570868265563221
"1012" 2011 57 0.00408413440067022 0.00605105000726758
"1013" 2011 58 0.00412324224593597 0.00694340344778095
"1014" 2011 59 0.00498051449383888 0.00713748196734241
"1015" 2011 60 0.00536196415883792 0.00806627709535806
"1016" 2011 61 0.00568862827534067 0.00859202128339921
"1017" 2011 62 0.00616895379579504 0.0095478510348939
"1018" 2011 63 0.00669833219435329 0.0103751255410747
"1019" 2011 64 0.00717410141582466 0.0107844063313857
"1020" 2011 65 0.00818504980383354 0.0125147670745943
"1021" 2011 66 0.00902570438244277 0.0141254344346221
"1022" 2011 67 0.00973485069679409 0.014771779437943
"1023" 2011 68 0.0106508312843929 0.0161945527413506
"1024" 2011 69 0.011760176686321 0.0180693372534607
"1025" 2011 70 0.0137456585626503 0.0218175972877789
